4644,4519,27.31,
4644,4519,27.31,
4644,4519,27.25,
4644,4519,27.31,
4644,4519,27.25,
4644,4519,27.25,
4644,4519,27.31,
4644,4519,27.31,
4644,4519,27.31,
4644,4519,27.25,
4644,4519,27.38,
4644,4519,27.38,
4644,4519,27.31,
4644,4519,27.31,
4644,4519,27.50,
4644,4519,27.69,
4644,4519,27.88,
4644,4519,27.81,
4644,4519,27.63,
4644,4519,27.50,
4644,4519,27.38,
4644,4519,27.25,
4644,4519,27.25,
4644,4519,27.25,
4644,4519,27.31,
4644,4519,27.31,
4644,4519,27.38,
4644,4519,27.50,
4644,4519,27.44,
4897,4746,27.50,
4915,4713,27.56,
4895,4746,27.56,
4888,4765,27.56,
4878,4713,27.56,
4881,4703,27.56,
4877,4710,27.56,
4876,4702,27.56,
4886,4703,27.56,
4887,4703,27.56,
4892,4750,27.63,
4882,4745,27.63,
4884,4729,27.63,
4877,4718,27.63,
4887,4698,27.56,
4885,4714,27.56,
4887,4713,27.56,
4885,4716,27.63,
4875,4729,27.63,
4872,4729,27.63,
4876,4720,27.56,
4887,4722,27.63,
4884,4725,27.56,
4891,4717,27.56,
4874,4729,27.63,
4861,4362,27.69,
4861,4346,27.75,
4872,4372,27.88,
4878,4355,27.81,
4878,4373,27.81,
4877,4346,27.75,
4858,4354,27.75,
4859,4349,27.69,
4858,4262,27.69,
4865,4328,27.75,
4859,4325,27.75,
4863,4099,27.75,
4848,4349,27.75,
4856,4219,27.75,
4858,4283,27.75,
4856,4141,27.75,
4846,4218,27.75,
4851,4324,27.75,
4850,4160,27.69,
4854,4165,27.81,
4851,3999,27.81,
4856,4165,27.75,
4859,4150,27.75,
4844,4186,27.75,
4846,4230,27.69,
4845,4138,27.75,
4851,4192,27.75,
4843,4183,27.75,
4845,4221,27.81,
4849,4336,27.94,
4843,4207,27.94,
4844,4140,28.25,
4842,4152,28.31,
4833,4304,28.13,
4831,4167,28.00,
4832,4236,27.94,
4844,4279,27.88,
4835,4183,27.81,
4846,4209,27.81,
4831,4281,27.75,
4836,4280,27.75,
4834,4295,27.69,
4842,4286,27.69,
4833,4235,27.69,
4835,4372,27.63,
4830,4395,27.69,
4843,4320,27.69,
4832,4403,27.75,
4840,4383,27.81,
4825,4407,27.81,
4829,4307,27.81,
4833,4329,27.75,
4830,4358,27.75,
4839,4233,27.75,
4841,4294,27.75,
4838,4365,27.69,
4833,4167,27.69,
4834,4288,27.81,
4843,4311,27.88,
4831,4050,27.94,
4833,4160,28.00,
4832,4306,28.00,
4833,3986,27.94,
4842,4212,27.88,
4840,4317,27.81,
4843,3936,27.81,
4832,4221,27.75,
4833,4319,27.69,
4843,4118,27.81,
4855,4230,27.88,
4850,4349,27.88,
4852,4346,27.81,
4841,4303,27.81,
4858,4312,27.75,
4855,4290,27.75,
4851,4026,27.81,
4844,4339,27.81,
4848,4343,27.81,
4844,4191,27.81,
4852,4334,27.94,
4850,4336,27.94,
4854,4193,27.94,
4853,4290,27.88,
4840,4359,27.88,
4843,4215,27.88,
4840,4304,27.94,
4853,4085,27.94,
4848,4178,27.94,
4844,4319,27.94,
4855,4109,27.94,
4851,4169,27.94,
4856,4305,27.94,
4858,4105,28.00,
4855,4183,28.00,
4846,4305,28.00,
4843,4019,28.06,
4845,4171,28.00,
4843,4289,28.13,
4847,4082,28.13,
4834,4059,28.06,
4842,4262,28.06,
4843,4080,28.06,
4837,4015,28.13,
4836,4290,28.13,
4853,4043,28.13,
4839,4086,28.13,
4847,4285,28.06,
4849,4009,28.13,
4844,4189,28.13,
4845,4236,28.13,
4842,4094,28.13,
4845,4265,28.13,
4845,4286,28.19,
4842,4321,28.13,
4840,4308,28.06,
4850,4288,28.06,
4845,4324,28.06,
4849,4309,28.13,
4837,4329,28.06,
4838,4316,28.00,
4850,4298,28.00,
4836,4317,28.06,
4839,4288,28.00,
4850,4322,28.00,
4848,4299,27.94,
4841,4313,28.00,
4837,4328,28.00,
4853,4310,28.06,
4849,4306,28.06,
4841,4317,28.00,
4854,4290,28.00,
4838,4290,28.00,
4839,4331,28.00,
4841,4313,28.00,
4852,4292,28.00,
4838,4297,28.06,
4850,4290,28.00,
4848,4293,28.00,
4838,4303,27.94,
4842,4302,27.94,
4852,4297,27.94,
4851,4291,27.88,
4843,4312,27.94,
4856,4289,27.94,
4853,4294,27.94,
4849,4293,27.94,
4847,4280,27.88,
4851,4283,27.94,
4841,4296,27.94,
4844,4300,27.94,
4847,4299,28.00,
4841,4300,28.00,
4845,4294,28.00,
4849,4298,28.00,
4839,4294,28.00,
4846,4281,28.06,
4843,4287,28.06,
4850,4287,28.00,
4847,4288,28.00,
4856,4268,28.00,
4838,4110,28.06,
4841,4244,28.00,
4854,4263,28.00,
4848,4183,28.00,
4842,4258,28.00,
4847,4238,28.06,
4839,4125,28.06,
4852,4230,28.06,
4848,4260,28.06,
4843,4164,28.06,
4840,4236,28.06,
4839,4257,28.06,
4840,4121,28.06,
4849,4237,28.06,
4850,4245,28.06,
4844,4152,28.06,
4848,4231,28.13,
4848,4246,28.06,
4848,4240,28.19,
4839,4277,28.19,
4842,4253,28.19,
4842,4270,28.25,
4848,4234,28.19,
4833,4259,28.06,
4847,4241,28.13,
4837,4260,28.13,
4840,4268,28.13,
4833,4255,28.19,
4832,4103,28.19,
4837,4217,28.19,
4826,4240,28.13,
4826,4257,28.19,
4836,4249,28.13,
4823,4253,28.13,
4834,4237,28.06,
4825,4253,28.00,
4828,4264,27.94,
4839,4245,28.00,
4825,4264,28.00,
4832,4262,28.00,
4825,4238,28.00,
4824,4262,28.00,
4826,4066,28.00,
4827,4215,27.88,
4832,4224,27.81,
4832,4244,27.81,
4840,4237,27.81,
4827,4251,27.75,
4831,4248,27.81,
4836,4244,27.75,
4840,4247,27.75,
4839,4261,27.88,
4841,4259,27.94,
4837,4251,27.88,
4834,4246,27.81,
4832,4268,27.94,
4828,4257,28.00,
4838,4232,28.00,
4841,4252,28.00,
4849,4245,28.00,
4835,4254,28.00,
4832,4253,27.94,
4843,4257,27.88,
4836,4270,27.94,
4846,4241,27.88,
4842,4244,27.88,
4844,4240,27.94,
4834,4254,27.88,
4837,4233,27.81,
4834,4218,27.81,
4843,4235,27.88,
4843,4233,27.88,
4847,4070,27.94,
4832,4047,27.88,
4846,4208,28.00,
4840,4028,28.13,
4843,4198,28.25,
4829,4222,28.25,
4834,4036,28.25,
4835,4211,28.25,
4845,4217,28.06,
4845,4023,28.00,
4846,4181,28.00,
4844,4210,28.00,
4837,4052,28.00,
4837,4193,27.94,
4835,4237,27.94,
4849,4231,27.88,
4842,4229,27.88,
4838,4233,27.81,
4846,4230,27.81,
4849,4214,27.81,
4851,4235,27.81,
4849,4230,27.81,
4841,4167,27.81,
4837,4259,27.81,
4843,4243,27.88,
4846,4249,27.88,
4844,4250,27.88,
4852,4216,27.88,
4843,4241,27.81,
4841,4233,27.75,
4843,4245,27.75,
4851,4219,27.81,
4837,4241,27.81,
4841,4249,27.81,
4839,4231,27.88,
4847,4225,27.81,
4842,4208,27.88,
4851,4186,27.88,
4840,4234,27.88,
4841,4230,27.94,
4843,4245,27.94,
4840,4232,27.94,
4850,4042,27.94,
4850,4168,27.94,
4851,4214,27.94,
4841,4017,27.94,
4845,4075,27.94,
4850,4181,27.94,
4843,4055,27.94,
4842,4097,27.94,
4843,4187,27.94,
4841,4049,27.94,
4849,4016,27.94,
4849,4181,27.94,
4848,4015,27.88,
4838,3997,27.94,
4843,4142,27.88,
4839,4020,27.88,
4851,4016,27.88,
4844,4163,27.88,
4846,4191,27.81,
4837,4216,27.81,
4848,4216,27.81,
4847,4221,27.75,
4844,4086,27.75,
4837,4193,27.75,
4844,4162,27.75,
4840,4056,27.75,
4850,4167,27.69,
4842,4202,27.75,
4848,3998,27.75,
4846,4166,27.69,
4835,4197,27.75,
4842,4000,27.75,
4844,4184,27.75,
4853,4000,27.75,
4844,4023,27.75,
4843,4161,27.75,
4846,4001,27.75,
4843,4014,27.75,
4850,4155,27.75,
4844,3987,27.75,
4842,4027,27.81,
4839,4174,27.81,
4839,4015,27.75,
4848,4028,27.81,
4840,4131,27.81,
4850,4006,27.81,
4850,4045,27.81,
4841,4149,27.81,
4841,3996,27.81,
4851,3988,27.75,
4850,4161,27.81,
4837,4000,27.75,
4848,4038,27.81,
4838,4159,27.81,
4841,3983,27.75,
4839,4066,27.75,
4839,4168,27.81,
4840,4014,27.81,
4844,4010,27.81,
4844,4157,27.81,
4846,4180,27.81,
4857,4170,27.81,
4856,4187,27.81,
4851,4193,27.81,
4852,4208,27.81,
4859,4207,27.81,
4852,4200,27.81,
4849,4218,27.75,
4855,4209,27.75,
4857,4220,27.75,
4842,4224,27.81,
4846,4220,27.81,
4857,4196,27.81,
4850,4223,27.81,
4842,4230,27.81,
4851,4201,27.81,
4844,4217,27.81,
4846,4219,27.81,
4851,4186,27.81,
4855,4218,27.81,
4854,4206,27.75,
4838,4215,27.75,
4841,4217,27.75,
4849,4215,27.75,
4848,4212,27.75,
4851,4198,27.69,
4843,4208,27.69,
4841,4199,27.69,
4845,4209,27.63,
4846,4212,27.69,
4845,4223,27.69,
4844,4218,27.69,
4848,4218,27.63,
4860,4214,27.63,
4845,4225,27.63,
4857,4216,27.63,
4854,4193,27.63,
4852,4211,27.63,
4857,4204,27.63,
4849,4206,27.63,
4853,4195,27.63,
4858,4187,27.69,
4848,4186,27.63,
4851,4200,27.63,
4847,4207,27.63,
4856,4215,27.63,
4854,4203,27.69,
4858,4086,27.63,
4853,4179,27.69,
4861,4196,27.69,
4846,4083,27.69,
4858,4130,27.69,
4854,4185,27.69,
4846,4062,27.69,
4860,4160,27.69,
4851,4184,27.75,
4858,4076,27.75,
4858,4158,27.75,
4850,4186,27.75,
4852,4088,27.75,
4862,4156,27.75,
4850,4187,27.81,
4845,4077,27.81,
4857,4167,27.81,
4846,4187,27.81,
4857,4184,27.81,
4845,4178,27.81,
4848,4206,27.81,
4846,4206,27.81,
4859,4197,27.75,
4848,4214,27.81,
4859,4209,27.75,
4848,4195,27.75,
4847,4204,27.75,
4846,4208,27.75,
4854,4193,27.75,
4854,4201,27.75,
4851,4202,27.75,
4861,4181,27.75,
4850,4197,27.75,
4857,4202,27.75,
4852,4199,27.75,
4858,4190,27.75,
4858,4199,27.75,
4859,4194,27.75,
4848,4178,27.75,
4848,4202,27.75,
4849,4196,27.75,
4849,4211,27.75,
4859,4202,27.75,
4846,4196,27.75,
4861,4183,27.75,
4847,4198,27.75,
4847,4207,27.81,
4847,4205,27.81,
4860,4189,27.75,
4854,4199,27.81,
4852,4171,27.81,
4857,4188,27.81,
4845,4183,27.75,
4848,4195,27.75,
4847,4198,27.75,
4848,4179,27.75,
4856,4191,27.75,
4856,4175,27.75,
4839,4188,27.75,
4837,4193,27.75,
4843,4197,27.75,
4840,4206,27.75,
4855,4173,27.75,
4841,4194,27.75,
4855,4035,27.75,
4843,4144,27.75,
4846,4160,27.75,
4849,4188,27.75,
4857,4162,27.75,
4859,3450,27.75,
4851,4077,27.75,
4861,4133,27.75,
4843,4162,27.75,
4850,4178,27.75,
4853,4190,27.75,
4856,4180,27.75,
4849,4198,27.75,
4850,4172,27.75,
4856,4169,27.81,
4858,4160,27.81,
4851,4178,27.81,
4859,4173,27.75,
4846,4187,27.75,
4857,4186,27.75,
4840,4193,27.75,
4853,4187,27.75,
4851,4185,27.75,
4853,4191,27.75,
4843,4197,27.75,
4837,4171,27.75,
4843,4173,27.75,
4852,4173,27.75,
4836,4169,27.75,
4844,4011,27.75,
4845,4069,27.75,
4854,4122,27.75,
4848,4167,27.75,
4858,4147,27.75,
4838,4163,27.75,
4840,4127,27.75,
4842,4131,27.75,
4843,4125,27.75,
4853,4084,27.75,
4845,4108,27.75,
4854,4153,27.75,
4844,4130,27.75,
4853,4136,27.69,
4854,4154,27.69,
4843,4121,27.75,
4842,4163,27.75,
4844,4153,27.75,
4846,4123,27.75,
4853,4145,27.75,
4845,4131,27.69,
4853,4157,27.69,
4841,4164,27.69,
4841,4154,27.69,
4841,4178,27.69,
4851,4009,27.69,
4851,4116,27.69,
4848,4149,27.69,
4843,4007,27.69,
4852,4083,27.69,
4846,4144,27.69,
4855,4045,27.69,
4840,4120,27.69,
4839,4141,27.75,
4843,4159,27.69,
4849,4160,27.75,
4852,4160,27.75,
4849,4181,27.69,
4857,4176,27.75,
4840,4166,27.75,
4848,4158,27.75,
4845,4159,27.75,
4852,4164,27.75,
4843,4158,27.75,
4854,4162,27.81,
4839,4172,27.75,
4846,4165,27.75,
4852,4181,27.75,
4853,4161,27.75,
4839,4172,27.75,
4842,4178,27.75,
4856,4159,27.69,
4851,4158,27.69,
4846,4167,27.69,
4844,4164,27.69,
4843,4177,27.69,
4850,4161,27.75,
4853,4162,27.75,
4836,4147,27.69,
4839,4167,27.69,
4853,4161,27.69,
4850,4138,27.69,
4841,4177,27.69,
4844,4134,27.69,
4852,4143,27.69,
4842,4158,27.75,
4847,4148,27.69,
4856,4148,27.69,
4841,4164,27.69,
4841,4133,27.69,
4859,4156,27.69,
4845,4162,27.69,
4846,4160,27.69,
4849,4152,27.69,
4855,4126,27.69,
4859,4136,27.69,
4857,4148,27.69,
4855,4116,27.69,
4857,4158,27.69,
4851,4157,27.69,
4856,4138,27.69,
4850,4139,27.63,
4856,4148,27.69,
4862,4151,27.69,
4847,4151,27.63,
4854,4133,27.69,
4862,4157,27.69,
4845,4153,27.69,
4847,4133,27.69,
4860,4143,27.69,
4861,4125,27.63,
4848,4160,27.69,
4846,4142,27.63,
4859,4136,27.63,
4847,4141,27.63,
4848,4010,27.69,
4863,4102,27.63,
4855,4125,27.63,
4848,4059,27.63,
4850,4125,27.63,
4856,4113,27.69,
4856,4021,27.69,
4849,4118,27.69,
4850,4133,27.69,
4849,4020,27.69,
4851,4107,27.69,
4860,4117,27.69,
4860,3990,27.69,
4851,4110,27.69,
4864,4124,27.69,
4857,4024,27.69,
4848,4119,27.75,
4861,4121,27.69,
4858,4023,27.69,
4847,4112,27.69,
4846,4096,27.69,
4846,4018,27.69,
4846,4064,27.75,
4848,4096,27.69,
4849,4035,27.69,
4848,4107,27.75,
4849,4123,27.69,
4858,4096,27.75,
4859,4065,27.69,
4852,4064,27.69,
4848,4109,27.75,
4845,4117,27.69,
4863,4116,27.69,
4856,3991,27.69,
4850,3996,27.69,
4847,4081,27.69,
4858,4109,27.69,
4850,4131,27.69,
4860,4105,27.69,
4849,4018,27.69,
4852,3986,27.69,
4847,4081,27.75,
4848,4001,27.75,
4857,4085,27.69,
4865,4078,27.75,
4860,4112,27.75,
4849,4134,27.75,
4859,4117,27.69,
4847,4126,27.69,
4860,4094,27.69,
4850,4148,27.69,
4860,4113,27.75,
4857,4119,27.69,
4851,4142,27.75,
4851,4116,27.75,
4845,4131,27.75,
4857,4113,27.75,
4849,4126,27.75,
4855,4087,27.75,
4844,4096,27.75,
4853,4118,27.75,
4842,4119,27.69,
4841,4120,27.69,
4847,4120,27.69,
4857,4103,27.69,
4852,4110,27.69,
4837,4127,27.69,
4855,4114,27.69,
4838,4115,27.69,
4850,4090,27.69,
4843,4112,27.69,
4851,4101,27.69,
4852,4113,27.69,
4844,4113,27.69,
4848,4115,27.69,
4835,4064,27.69,
4848,4042,27.69,
4843,4086,27.69,
4855,4036,27.69,
4841,4084,27.69,
4848,4089,27.69,
4841,4109,27.69,
4854,4064,27.69,
4844,4091,27.69,
4842,4074,27.69,
4839,4057,27.69,
4852,4090,27.69,
4841,3998,27.69,
4850,4053,27.69,
4842,4092,27.69,
4847,4089,27.69,
4843,4095,27.69,
4840,4111,27.63,
4848,4083,27.69,
4855,4097,27.69,
4849,4107,27.69,
4844,4098,27.69,
4845,4113,27.69,
4849,4103,27.69,
4844,4096,27.69,
4851,4111,27.69,
4842,4104,27.69,
4843,4105,27.69,
4849,4093,27.69,
4860,4093,27.69,
4852,4112,27.69,
4845,4105,27.69,
4859,4113,27.69,
4844,4099,27.69,
4855,4099,27.69,
4846,4099,27.69,
4857,4102,27.63,
4845,4084,27.63,
4845,4098,27.63,
4857,4091,27.63,
4854,4095,27.63,
4841,4103,27.63,
4856,4103,27.63,
4844,4091,27.63,
4854,4096,27.63,
4841,4096,27.63,
4856,4089,27.63,
4856,4087,27.63,
4846,4102,27.63,
4846,4098,27.69,
4842,4083,27.69,
4852,4077,27.69,
4858,4094,27.69,
4841,4099,27.69,
4856,4079,27.69,
4845,4115,27.69,
4856,4096,27.63,
4858,4093,27.69,
4855,4095,27.69,
4852,4090,27.69,
4847,4101,27.69,
4856,4092,27.69,
4849,4100,27.69,
4857,4061,27.69,
4843,4081,27.63,
4854,4111,27.63,
4848,4100,27.63,
4857,4094,27.69,
4852,4104,27.69,
4849,4095,27.69,
4846,4091,27.69,
4856,4117,27.63,
4853,4097,27.69,
4854,4097,27.69,
4845,4091,27.69,
4854,4091,27.69,
4847,4103,27.69,
4847,4091,27.69,
4845,4095,27.69,
4857,4096,27.69,
4857,4099,27.69,
4845,4095,27.69,
4851,4093,27.69,
4855,4088,27.69,
4845,4081,27.69,
4847,4105,27.63,
4857,4075,27.69,
4857,4080,27.69,
4848,4099,27.69,
4848,4077,27.63,
4859,4085,27.63,
4856,4085,27.63,
4850,4098,27.63,
4846,4082,27.63,
4854,4093,27.69,
4850,4090,27.63,
4859,4069,27.63,
4856,4078,27.63,
4863,4086,27.63,
4845,4099,27.63,
4858,4044,27.63,
4848,4085,27.63,
4847,4072,27.63,
4858,4057,27.63,
4852,3994,27.69,
4848,4029,27.69,
4848,4061,27.69,
4851,4015,27.69,
4858,4038,27.75,
4859,4044,27.69,
4848,3997,27.69,
4864,4029,27.69,
4848,4062,27.69,
4847,3985,27.69,
4847,4063,27.69,
4850,4057,27.69,
4854,4067,27.69,
4849,4077,27.63,
4854,4067,27.69,
4849,4072,27.69,
4860,4057,27.63,
4858,4075,27.69,
4850,4055,27.69,
4853,4066,27.69,
4845,4071,27.63,
4858,4083,27.69,
4848,4052,27.69,
4859,4076,27.63,
4850,4069,27.63,
4852,4092,27.63,
4851,4074,27.63,
4847,4063,27.63,
4851,4079,27.63,
4863,4060,27.63,
4857,4073,27.63,
4847,4056,27.63,
4861,4060,27.69,
4845,4068,27.69,
4855,4070,27.69,
4848,4072,27.63,
4863,4050,27.69,
4855,4071,27.69,
4850,4073,27.69,
4852,4083,27.75,
4845,4070,27.75,
4855,4061,27.75,
4846,4074,27.75,
4857,4069,27.75,
4847,4059,27.75,
4850,4066,27.75,
4844,4072,27.69,
4847,4081,27.69,
4853,4042,27.69,
4861,4045,27.69,
4857,4060,27.69,
4842,4048,27.69,
4859,4071,27.69,
4845,4083,27.75,
4859,4060,27.69,
4848,4063,27.69,
4858,4045,27.69,
4857,4028,27.69,
4851,3957,27.69,
4851,4014,27.69,
4846,3306,27.63,
4853,4000,27.63,
4850,4017,27.63,
4860,3235,27.69,
4842,4015,27.63,
4856,4001,27.63,
4844,3949,27.63,
4844,4117,27.63,
4847,4003,27.63,
4858,4049,27.63,
4854,3847,27.63,
4844,4001,27.63,
4859,4033,27.63,
4843,4036,27.63,
4854,4041,27.63,
4845,4040,27.63,
4856,4039,27.63,
4859,4042,27.63,
4849,4058,27.69,
4850,4056,27.63,
4847,4053,27.63,
4854,4049,27.63,
4849,4081,27.63,
4853,4048,27.63,
4843,4062,27.63,
4852,4069,27.69,
4843,4035,27.63,
4845,4040,27.63,
4851,4056,27.63,
4859,4051,27.69,
4855,4001,27.69,
4845,3994,27.69,
4855,4007,27.69,
4845,4002,27.69,
4852,3985,27.69,
4840,4029,27.69,
4854,4004,27.69,
4853,4014,27.63,
4845,4007,27.63,
4844,3987,27.63,
4841,3996,27.69,
4849,3994,27.63,
4847,4009,27.69,
4851,4019,27.69,
4842,4025,27.69,
4853,4047,27.69,
4842,4003,27.69,
4842,4007,27.69,
4849,3535,27.63,
4860,4090,27.63,
4855,3996,27.69,
4843,4029,27.63,
4855,3830,27.63,
4839,3997,27.63,
4851,4127,27.63,
4844,4016,27.63,
4851,3993,27.63,
4844,4011,27.63,
4848,3985,27.63,
4856,4018,27.63,
4852,4020,27.63,
4840,4024,27.63,
4859,4030,27.63,
4840,4049,27.63,
4855,4029,27.63,
4844,4046,27.63,
4856,4021,27.63,
4852,4034,27.63,
4846,4048,27.63,
4844,4037,27.63,
4841,4026,27.63,
4855,4044,27.63,
4855,4021,27.63,
4841,4064,27.63,
4842,4055,27.63,
4856,4023,27.63,
4843,4047,27.63,
4845,4032,27.63,
4850,4033,27.63,
4855,4040,27.69,
4843,4045,27.69,
4844,4039,27.69,
4858,4044,27.63,
4854,4011,27.69,
4850,4022,27.63,
4860,4029,27.69,
4853,4020,27.63,
4854,4022,27.69,
4844,4038,27.63,
4855,4027,27.63,
4843,4041,27.63,
4844,4052,27.63,
4845,4044,27.63,
4844,4029,27.69,
4849,4028,27.69,
4851,4043,27.69,
4842,3996,27.63,
4847,4030,27.69,
4853,4017,27.69,
4851,4010,27.69,
4843,4031,27.69,
4856,4034,27.69,
4840,4023,27.69,
4841,4017,27.69,
4852,4016,27.69,
4856,4024,27.69,
4844,4022,27.69,
4839,4041,27.69,
4853,4014,27.69,
4842,4027,27.63,
4839,4037,27.69,
4857,4017,27.69,
4852,4010,27.69,
4841,4023,27.69,
4841,4044,27.69,
4849,4009,27.69,
4853,4035,27.69,
4840,4045,27.69,
4855,4008,27.69,
4850,4029,27.69,
4844,4020,27.69,
4841,4014,27.69,
4850,4078,27.69,
4848,3984,27.63,
4845,3999,27.63,
4842,4014,27.63,
4843,3978,27.63,
4855,4004,27.63,
4841,3952,27.63,
4843,3991,27.63,
4852,4003,27.63,
4841,4024,27.63,
4850,3971,27.63,
4849,4007,27.63,
4850,4089,27.63,
4851,3982,27.69,
4844,3999,27.69,
4843,4009,27.69,
4852,3979,27.69,
4844,4151,27.63,
4847,4112,27.69,
4851,3978,27.63,
4843,4002,27.69,
4846,4000,27.63,
4854,3967,27.69,
4855,4094,27.63,
4842,4088,27.63,
4839,3988,27.63,
4857,4151,27.63,
4852,3978,27.63,
4840,4003,27.69,
4850,3983,27.69,
4850,3994,27.69,
4842,3991,27.69,
4850,4003,27.69,
4855,4079,27.69,
4846,4031,27.69,
4845,3980,27.69,
4851,3980,27.69,
4847,3986,27.69,
4855,3995,27.69,
4850,4045,27.69,
4845,4046,27.69,
4840,3981,27.69,
4844,3932,27.69,
4850,3977,27.69,
4847,3988,27.69,
4855,3988,27.69,
4840,4004,27.69,
4838,3984,27.69,
4847,4002,27.69,
4838,4016,27.69,
4849,4007,27.69,
4848,3987,27.69,
4855,3974,27.69,
4837,3998,27.69,
4841,4002,27.69,
4842,4014,27.69,
4846,4023,27.69,
4851,3989,27.69,
4853,4020,27.69,
4847,3994,27.75,
4840,3992,27.75,
4838,3999,27.69,
4841,3999,27.69,
4851,3988,27.69,
4846,4010,27.69,
4855,4005,27.69,
4840,3987,27.63,
4839,3997,27.63,
4845,4019,27.63,
4837,3998,27.63,
4851,3999,27.63,
4848,4002,27.63,
4851,3928,27.63,
4836,3990,27.63,
4845,3991,27.63,
4844,3918,27.69,
4849,3975,27.63,
4847,3987,27.69,
4856,3917,27.69,
4848,4006,27.69,
4838,3975,27.69,
4844,4139,27.69,
4838,4030,27.63,
4854,3977,27.69,
4845,4052,27.63,
4850,3989,27.69,
4840,3982,27.63,
4843,4108,27.69,
4836,3979,27.63,
4837,3977,27.69,
4849,3971,27.63,
4851,3999,27.69,
4848,3992,27.69,
4839,3978,27.69,
4844,3988,27.69,
4842,3989,27.69,
4854,3990,27.69,
4848,3999,27.69,
4852,3997,27.69,
4849,3984,27.69,
4836,4007,27.69,
4842,4006,27.69,
4840,3982,27.69,
4848,3980,27.75,
4840,3993,27.75,
4851,3987,27.69,
4838,3988,27.69,
4838,4007,27.69,
4839,3996,27.69,
4840,3997,27.69,
4851,3981,27.69,
4847,3982,27.69,
4847,4003,27.69,
4837,3980,27.69,
4842,3976,27.69,
4839,3992,27.69,
4849,3989,27.69,
4848,3989,27.75,
4847,3978,27.69,
4844,3991,27.69,
4839,4004,27.69,
4833,3984,27.69,
4831,4007,27.69,
4840,3977,27.69,
4835,3985,27.63,
4846,3982,27.63,
4831,3992,27.63,
4834,3983,27.63,
4833,3982,27.63,
4844,3989,27.63,
4834,3975,27.63,
4833,3997,27.63,
4833,4002,27.63,
4845,3969,27.63,
4837,3990,27.63,
4842,3974,27.63,
4836,4004,27.63,
4835,3987,27.63,
4832,3982,27.69,
4832,3986,27.63,
4848,3984,27.63,
4842,3981,27.63,
4843,3978,27.63,
4835,4002,27.63,
4833,3975,27.63,
4845,3990,27.63,
4834,3999,27.69,
4835,3975,27.63,
4833,3994,27.69,
4833,3991,27.69,
4843,3988,27.63,
4844,3978,27.63,
4843,3986,27.69,
4835,3987,27.69,
4842,3988,27.69,
4832,3977,27.69,
4844,3974,27.69,
4844,3970,27.69,
4834,3978,27.69,
4833,3977,27.69,
4847,3979,27.69,
4846,3978,27.69,
4832,3984,27.69,
4840,3987,27.69,
4843,3974,27.69,
4834,4006,27.69,
4832,3977,27.69,
4842,3983,27.69,
4848,3987,27.69,
4838,3986,27.69,
4839,3978,27.69,
4850,3973,27.69,
